KataID,Language,KataName,NumParticipants,Animal,Path,StartDate,secsInKata,TotalLights,RedLights,GreenLights,AmberLights,SLOC,EditedLines,CCNum,BranchCoverage,StatementCoverage,NumCycles,EndsInGreen,TransitionString
02C91049B4,Java-1.8_JUnit,100_doors,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/02/C91049B4/panda/,2012-12-06 06:01:19 -0800,2023.0,9,0,3,6,46,75,34,1.000000,1.000000,0,true,~{green:32:1200}~{amber:19:394.0}~{amber:3:86.0}~{amber:2:27.0}~{amber:1:80.0}~{amber:3:34.0}~{amber:4:34.0}~{green:2:43.0}~{green:9:125.0}
033727A73B,Python-unittest,Anagrams,3,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/03/3727A73B/koala/,2014-02-23 23:35:01 -0800,188.0,3,2,0,1,12,4,3,,1.0,0,false,~{red:0:18.0}~{amber:2:143.0}~{red:2:27.0}
033727A73B,Python-unittest,Anagrams,3,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/03/3727A73B/zebra/,2014-02-23 23:35:01 -0800,1465.0,3,1,0,2,12,4,3,,0.667,0,false,~{red:0:669.0}~{amber:2:759.0}~{amber:2:37.0}
033EF13E66,Java-1.8_JUnit,Mine_Field,1,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/03/3EF13E66/lion/,2014-01-17 13:14:02 -0800,3748.0,19,2,3,14,71,156,41,1.000000,1.000000,1,true,+{red:0:19.0}+{amber:6:459.0}+{amber:2:50.0}+{red:4:40.0}+{amber:11:112.0}+{amber:2:36.0}+{green:4:78.0}~{amber:20:643.0}~{amber:2:18.0}~{amber:2:69.0}~{amber:4:151.0}~{amber:4:30.0}~{green:4:524.0}~{amber:70:1200}~{amber:2:24.0}~{amber:9:90.0}~{amber:3:79.0}~{amber:1:92.0}~{green:6:34.0}
0356D887FC,Java-1.8_JUnit,100_doors,1,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/03/56D887FC/raccoon/,2014-02-06 02:08:14 -0800,1189.0,9,2,3,4,60,106,42,1.000000,0.000000,1,true,+{red:0:8.0}+{amber:28:366.0}+{amber:2:16.0}+{amber:2:19.0}+{red:5:125.0}+{green:7:10.0}~{green:16:113.0}~{amber:42:516.0}~{green:4:16.0}
03B351E985,Java-1.8_JUnit,Calc_Stats,6,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/03/B351E985/raccoon/,2014-06-12 01:32:39 -0700,855.0,2,1,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:741.0}~{green:2:114.0}
03B351E985,Java-1.8_JUnit,Calc_Stats,6,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/03/B351E985/hippo/,2014-06-12 01:32:39 -0700,915.0,4,2,0,2,15,2,10,,,0,false,~{red:0:748.0}~{red:0:74.0}~{amber:0:34.0}~{amber:2:59.0}
03589C74D6,Java-1.8_JUnit,ISBN,2,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/03/589C74D6/snake/,2014-08-09 19:25:53 -0700,1577.0,16,8,5,3,28,56,18,1.000000,1.000000,2,false,~{red:0:11.0}~{green:2:217.0}~{amber:15:404.0}~{green:4:46.0}+{red:1:76.0}+{red:2:81.0}+{red:2:37.0}+{red:2:38.0}+{green:2:10.0}+{red:6:76.0}+{green:2:29.0}~{amber:6:65.0}~{red:0:100.0}~{green:4:64.0}~{amber:6:200.0}~{red:2:123.0}
04E4E273A6,Java-1.8_JUnit,Fizz_Buzz,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/04/E4E273A6/alligator/,2014-04-15 18:26:12 -0700,58.0,2,1,1,0,15,2,10,1.000000,1.000000,0,true,~{red:0:19.0}~{green:2:39.0}
04C9A9F066,Java-1.8_JUnit,Leap_Years,2,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/04/C9A9F066/elephant/,2012-12-14 12:27:59 -0800,285.0,5,2,1,2,13,14,8,1.000000,1.000000,1,true,+{red:0:21.0}+{amber:6:122.0}+{amber:4:30.0}+{red:2:33.0}+{green:2:79.0}
041459C132,Python-unittest,Harry_Potter,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/04/1459C132/zebra/,2013-11-07 18:25:59 -0800,614.0,6,1,3,2,23,31,5,,0.222,0,true,~{red:0:5.0}~{amber:5:119.0}~{amber:6:53.0}~{green:5:22.0}~{green:9:273.0}~{green:6:142.0}
0409A493AC,Python-unittest,Mine_Field,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/04/09A493AC/moose/,2014-02-16 08:51:15 -0800,187.0,2,2,0,0,12,0,3,,1.0,0,false,~{red:0:43.0}~{red:0:144.0}
03F78B6619,Java-1.8_JUnit,Game_of_Life,1,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/03/F78B6619/wolf/,2014-08-09 17:48:04 -0700,2546.0,32,7,10,15,87,190,59,1.000000,1.000000,3,true,~{red:0:10.0}~{green:2:18.0}~{amber:11:112.0}~{amber:9:159.0}~{green:2:16.0}~{amber:8:67.0}~{amber:9:91.0}~{green:6:27.0}~{amber:9:152.0}~{amber:2:15.0}~{amber:0:28.0}~{amber:8:292.0}~{amber:2:25.0}~{amber:2:27.0}~{green:2:17.0}+{amber:13:287.0}+{red:2:32.0}+{amber:17:255.0}+{amber:2:19.0}+{red:2:22.0}+{red:0:46.0}+{green:2:36.0}+{red:8:40.0}+{green:2:73.0}+{red:8:136.0}+{amber:18:109.0}+{red:2:13.0}+{green:12:58.0}~{green:9:59.0}~{green:7:32.0}~{amber:10:185.0}~{green:4:88.0}
03B4F295D1,Java-1.8_JUnit,Print_Diamond,1,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/03/B4F295D1/lion/,2014-01-15 18:14:20 -0800,3398.0,12,4,0,8,51,138,35,0.833333,0.875000,1,false,+{red:0:18.0}+{amber:39:878.0}+{amber:2:13.0}+{amber:10:49.0}+{amber:6:92.0}+{amber:2:33.0}+{red:1:30.0}+{amber:59:1200}+{amber:8:35.0}+{amber:6:51.0}+{red:2:50.0}+{red:3:949.0}
03DFEFE983,Java-1.8_JUnit,Fizz_Buzz,4,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/03/DFEFE983/alligator/,2014-02-14 21:01:53 -0800,1205.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:1200}~{red:0:5.0}
03DFEFE983,Java-1.8_JUnit,Fizz_Buzz,4,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/03/DFEFE983/frog/,2014-02-14 21:01:53 -0800,242.0,3,3,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:54.0}~{red:0:20.0}~{red:0:168.0}
03DFEFE983,Java-1.8_JUnit,Fizz_Buzz,4,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/03/DFEFE983/lion/,2014-02-14 21:01:53 -0800,21.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:7.0}~{red:0:14.0}
03DFEFE983,Java-1.8_JUnit,Fizz_Buzz,4,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/03/DFEFE983/raccoon/,2014-02-14 21:01:53 -0800,120.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:114.0}~{red:0:6.0}
04EC7EC04F,Python-unittest,Anagrams,1,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/04/EC7EC04F/wolf/,2014-02-25 17:15:04 -0800,2836.0,17,1,0,16,1,85,,,,0,false,~{red:0:7.0}~{amber:18:688.0}~{amber:2:72.0}~{amber:2:29.0}~{amber:2:28.0}~{amber:0:30.0}~{amber:4:128.0}~{amber:2:23.0}~{amber:3:58.0}~{amber:11:734.0}~{amber:2:34.0}~{amber:3:88.0}~{amber:16:661.0}~{amber:3:47.0}~{amber:2:29.0}~{amber:2:8.0}~{amber:13:172.0}
04F635E512,Python-unittest,Roman_Numerals,2,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/04/F635E512/raccoon/,2012-11-07 22:19:55 -0800,674.0,11,3,2,6,15,26,3,,0.667,0,true,~{amber:2:53.0}~{amber:3:91.0}~{red:2:34.0}~{red:3:38.0}~{amber:4:48.0}~{amber:5:317.0}~{amber:0:16.0}~{amber:0:4.0}~{red:2:17.0}~{green:3:33.0}~{green:2:23.0}
05337DEB3D,Java-1.8_JUnit,LCD_Digits,1,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/05/337DEB3D/deer/,2013-09-04 00:15:07 -0700,923.0,11,5,2,4,36,59,25,1.000000,1.000000,2,false,+{red:0:10.0}+{amber:15:169.0}+{red:4:29.0}+{amber:9:172.0}+{amber:2:24.0}+{amber:2:104.0}+{red:2:30.0}+{green:3:42.0}+{red:6:79.0}+{green:2:15.0}~{red:14:249.0}
055F753139,Java-1.8_JUnit,Fizz_Buzz,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/05/5F753139/moose/,2014-06-09 08:18:56 -0700,5277.0,19,4,9,6,66,95,42,1.000000,1.000000,4,true,+{red:0:23.0}+{amber:15:365.0}+{amber:3:25.0}+{amber:4:65.0}+{amber:2:101.0}+{green:2:21.0}+{red:12:46.0}+{green:3:69.0}+{red:10:82.0}+{green:4:59.0}+{red:7:47.0}+{green:3:30.0}~{green:17:171.0}~{amber:11:480.0}~{amber:0:75.0}~{green:2:18.0}~{green:0:1200}~{green:0:1200}~{green:0:1200}
0561CC1A77,Python-unittest,Fizz_Buzz,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/05/61CC1A77/zebra/,2013-03-22 20:09:41 -0700,4409.0,40,8,17,15,45,107,11,,1.0,0,true,~{red:0:9.0}~{green:2:120.0}~{amber:5:189.0}~{green:3:34.0}~{green:8:217.0}~{green:1:29.0}~{red:1:23.0}~{amber:2:39.0}~{green:2:13.0}~{red:1:1200}~{green:2:34.0}~{red:3:50.0}~{green:4:13.0}~{amber:1:572.0}~{amber:2:41.0}~{amber:1:129.0}~{red:2:25.0}~{red:2:82.0}~{green:2:83.0}~{red:3:51.0}~{green:2:60.0}~{amber:5:53.0}~{red:1:25.0}~{green:2:13.0}~{green:1:45.0}~{green:4:122.0}~{amber:8:44.0}~{amber:3:25.0}~{amber:2:84.0}~{amber:4:70.0}~{amber:4:145.0}~{green:3:40.0}~{amber:3:23.0}~{green:3:11.0}~{amber:1:142.0}~{green:2:44.0}~{green:3:434.0}~{amber:3:24.0}~{amber:2:12.0}~{green:4:40.0}
058D9043D6,Java-1.8_JUnit,Leap_Years,1,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/05/8D9043D6/gorilla/,2013-09-26 14:00:36 -0700,369.0,12,5,3,4,24,39,17,1.000000,1.000000,2,true,+{red:0:6.0}+{amber:6:54.0}+{amber:2:13.0}+{amber:4:32.0}+{amber:2:16.0}+{red:2:9.0}+{green:2:14.0}~{green:4:26.0}+{red:8:31.0}+{red:5:72.0}+{red:2:15.0}+{green:2:81.0}
059F016BE3,Java-1.8_JUnit,Harry_Potter,1,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/05/9F016BE3/hippo/,2013-03-01 08:41:45 -0800,1796.0,21,6,9,6,165,225,140,0.875000,0.960000,1,false,+{red:0:9.0}+{amber:99:609.0}+{amber:2:24.0}+{amber:2:24.0}+{amber:4:29.0}+{amber:3:27.0}+{red:8:40.0}+{red:2:69.0}+{red:4:101.0}+{green:12:28.0}~{amber:18:122.0}~{green:11:44.0}~{red:16:204.0}~{green:2:26.0}~{green:4:56.0}~{green:4:20.0}~{green:10:47.0}~{green:4:97.0}~{green:5:35.0}~{green:5:26.0}~{red:10:159.0}
061BF3052B,Java-1.8_JUnit,Leap_Years,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/06/1BF3052B/buffalo/,2014-03-10 21:41:56 -0700,1098.0,7,3,4,0,43,61,31,1.000000,0.750000,1,true,~{red:0:86.0}~{red:0:71.0}~{green:2:211.0}+{red:6:407.0}+{green:2:14.0}~{green:43:231.0}~{green:8:78.0}
0624CB3720,Java-1.8_JUnit,Calc_Stats,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/06/24CB3720/zebra/,2014-05-30 10:37:13 -0700,205.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:24.0}~{red:0:181.0}
0631D450C7,Java-1.8_JUnit,Fizz_Buzz,1,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/06/31D450C7/gorilla/,2014-01-13 06:45:19 -0800,350.0,8,2,4,2,27,52,18,1.000000,1.000000,1,false,+{red:0:28.0}+{green:8:95.0}~{amber:7:23.0}~{green:4:24.0}~{green:9:26.0}~{amber:16:109.0}~{green:6:26.0}~{red:2:19.0}
06BCB310FE,Java-1.8_JUnit,Fizz_Buzz,1,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/06/BCB310FE/raccoon/,2013-06-06 14:13:31 -0700,687.0,8,2,5,1,37,45,26,1.000000,0.800000,1,true,~{red:0:18.0}~{green:2:39.0}+{red:10:108.0}+{green:11:159.0}~{amber:7:69.0}~{green:2:20.0}~{green:7:62.0}~{green:6:212.0}
06BDD3711E,Java-1.8_JUnit,Fizz_Buzz,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/06/BDD3711E/panda/,2013-07-18 21:01:13 -0700,1999.0,23,11,3,9,31,69,20,1.000000,1.000000,3,true,+{red:0:9.0}+{amber:0:65.0}+{red:2:19.0}+{amber:7:87.0}+{amber:2:13.0}+{amber:0:21.0}+{amber:2:49.0}+{red:2:20.0}+{red:2:27.0}+{amber:2:32.0}+{green:2:24.0}+{amber:6:76.0}+{red:2:22.0}+{red:2:28.0}+{amber:4:103.0}+{red:9:46.0}+{red:2:41.0}+{green:2:35.0}+{amber:4:74.0}+{red:7:55.0}+{red:0:1012.0}+{red:2:38.0}+{green:8:103.0}
06D567F116,Java-1.8_JUnit,Number_Names,1,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/06/D567F116/snake/,2014-02-27 23:10:34 -0800,4371.0,27,5,10,12,157,360,126,0.906250,1.000000,3,false,~{red:0:7.0}~{green:2:10.0}+{amber:7:245.0}+{amber:1:25.0}+{red:6:90.0}+{green:5:117.0}~{green:10:73.0}+{red:22:236.0}+{green:4:24.0}~{green:59:192.0}~{amber:69:448.0}~{green:1:31.0}+{amber:56:825.0}+{amber:4:44.0}+{amber:2:43.0}+{amber:2:32.0}+{amber:6:54.0}+{amber:7:180.0}+{amber:2:28.0}+{red:4:186.0}+{green:3:78.0}~{amber:11:299.0}~{green:2:156.0}~{green:41:102.0}~{green:7:74.0}~{amber:25:686.0}~{red:2:86.0}
070F6FA771,Java-1.8_JUnit,Leap_Years,1,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/07/0F6FA771/raccoon/,2012-12-19 11:36:20 -0800,758.0,13,5,4,4,27,51,14,1.000000,1.000000,4,true,+{red:0:7.0}+{amber:12:248.0}+{amber:6:46.0}+{amber:2:17.0}+{amber:2:13.0}+{red:2:14.0}+{green:2:67.0}+{red:5:78.0}+{green:2:17.0}+{red:5:51.0}+{green:3:126.0}+{red:5:31.0}+{green:5:43.0}
072B468979,Java-1.8_JUnit,Roman_Numerals,1,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/07/2B468979/cheetah/,2014-04-25 15:05:29 -0700,917.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:78.0}~{red:0:839.0}
0741F253D9,Java-1.8_JUnit,100_doors,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/07/41F253D9/alligator/,2014-03-01 13:32:20 -0800,434.0,5,2,1,2,24,17,16,,,1,false,+{red:0:9.0}+{red:2:175.0}+{green:2:20.0}~{amber:9:158.0}~{amber:4:72.0}
074779DCFB,Java-1.8_JUnit,Calc_Stats,1,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/07/4779DCFB/elephant/,2012-11-09 08:14:44 -0800,386.0,6,1,1,4,21,30,14,1.000000,1.000000,1,true,+{amber:4:88.0}+{amber:0:21.0}+{amber:2:16.0}+{red:8:107.0}+{amber:14:129.0}+{green:2:25.0}
07AF3851F2,Java-1.8_JUnit,Fizz_Buzz,1,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/07/AF3851F2/raccoon/,2013-12-28 16:21:59 -0800,3079.0,31,7,14,10,107,205,73,1.000000,1.000000,5,true,~{red:0:53.0}~{green:2:19.0}~{green:35:367.0}~{green:4:32.0}+{red:8:92.0}+{green:9:63.0}~{green:19:549.0}~{amber:18:102.0}~{amber:6:63.0}~{amber:2:15.0}~{green:2:39.0}~{red:8:88.0}~{green:2:29.0}~{amber:8:233.0}~{amber:7:90.0}~{amber:2:27.0}~{amber:2:15.0}~{green:2:68.0}~{green:8:82.0}+{red:8:99.0}+{green:4:126.0}+{red:8:90.0}+{green:6:70.0}~{amber:7:186.0}~{green:2:18.0}+{amber:8:96.0}+{amber:2:22.0}+{red:7:151.0}+{green:2:141.0}+{red:2:11.0}+{green:5:43.0}
07BF4149BA,Java-1.8_JUnit,Harry_Potter,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/07/BF4149BA/panda/,2013-12-20 13:37:51 -0800,16035.0,40,9,19,12,300,754,162,0.000000,0.000000,8,true,+{red:0:10.0}+{amber:24:898.0}+{green:23:130.0}~{green:11:49.0}~{amber:8:578.0}~{green:9:122.0}+{red:7:65.0}+{green:7:108.0}~{amber:14:1200}~{green:7:122.0}~{amber:24:1200}~{amber:8:275.0}~{amber:8:66.0}~{amber:9:56.0}~{green:2:15.0}~{green:4:266.0}+{red:13:702.0}+{green:4:189.0}+{red:11:1200}+{green:4:131.0}~{amber:49:1076.0}~{green:3:25.0}~{green:17:217.0}+{red:15:77.0}+{green:3:53.0}+{red:12:111.0}+{green:3:65.0}+{red:45:1200}+{red:4:1200}+{amber:99:209.0}+{green:2:30.0}~{green:5:107.0}~{amber:17:89.0}~{amber:127:1200}~{green:2:25.0}+{red:17:1048.0}+{amber:34:1200}+{green:4:39.0}~{green:70:610.0}~{green:29:72.0}
07F627A990,Java-1.8_JUnit,Leap_Years,1,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/07/F627A990/raccoon/,2014-06-12 11:36:17 -0700,38.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:24.0}~{red:0:14.0}
081897E893,Java-1.8_JUnit,Yatzy,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/08/1897E893/alligator/,2014-02-15 08:30:09 -0800,6712.0,39,3,9,27,104,248,73,1.000000,1.000000,3,true,+{red:0:6.0}+{amber:22:204.0}+{amber:4:31.0}+{amber:15:88.0}+{amber:2:14.0}+{amber:3:21.0}+{green:2:131.0}~{green:2:40.0}~{amber:9:116.0}~{green:9:143.0}~{amber:12:215.0}~{amber:9:233.0}~{amber:6:17.0}~{amber:6:43.0}~{green:6:39.0}~{green:12:61.0}~{amber:17:215.0}~{amber:16:301.0}~{amber:2:25.0}~{amber:2:17.0}~{amber:2:15.0}~{green:2:16.0}+{amber:26:1200}+{amber:11:229.0}+{amber:4:19.0}+{amber:5:76.0}+{amber:1:39.0}+{amber:3:64.0}+{amber:0:202.0}+{amber:2:50.0}+{amber:0:1200}+{amber:1:44.0}+{amber:0:21.0}+{red:2:9.0}+{green:2:89.0}+{amber:16:182.0}+{red:13:81.0}+{green:2:16.0}~{green:0:1200}
082841C9EF,Java-1.8_JUnit,LCD_Digits,1,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/08/2841C9EF/koala/,2014-01-29 21:19:01 -0800,3612.0,56,3,1,52,40,214,,,,0,false,~{red:0:38.0}~{red:0:8.0}~{red:2:27.0}~{green:2:127.0}~{amber:86:480.0}~{amber:2:10.0}~{amber:2:33.0}~{amber:2:21.0}~{amber:2:80.0}~{amber:18:52.0}~{amber:2:31.0}~{amber:6:110.0}~{amber:4:63.0}~{amber:2:20.0}~{amber:8:42.0}~{amber:1:41.0}~{amber:6:53.0}~{amber:0:4.0}~{amber:0:3.0}~{amber:0:4.0}~{amber:0:4.0}~{amber:3:22.0}~{amber:8:51.0}~{amber:6:47.0}~{amber:3:36.0}~{amber:0:3.0}~{amber:0:2.0}~{amber:0:3.0}~{amber:0:2.0}~{amber:0:3.0}~{amber:0:2.0}~{amber:0:2.0}~{amber:0:3.0}~{amber:0:5.0}~{amber:0:3.0}~{amber:4:31.0}~{amber:0:4.0}~{amber:0:33.0}~{amber:0:3.0}~{amber:3:129.0}~{amber:0:4.0}~{amber:5:27.0}~{amber:0:145.0}~{amber:0:38.0}~{amber:2:28.0}~{amber:7:62.0}~{amber:0:240.0}~{amber:28:69.0}~{amber:0:12.0}~{amber:0:5.0}~{amber:0:6.0}~{amber:0:23.0}~{amber:0:39.0}~{amber:0:35.0}~{amber:0:44.0}~{amber:0:1200}
082F46B272,Java-1.8_JUnit,Prime_Factors,1,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/08/2F46B272/lion/,2013-01-29 18:07:58 -0800,1264.0,9,2,0,7,27,45,19,1.000000,1.000000,1,false,+{red:0:18.0}+{amber:25:1082.0}+{amber:2:33.0}+{amber:9:28.0}+{amber:2:37.0}+{amber:2:14.0}+{amber:2:23.0}+{amber:1:20.0}+{red:2:9.0}
0855E1BA99,Java-1.8_JUnit,Fizz_Buzz,2,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/08/55E1BA99/zebra/,2014-07-04 11:18:25 -0700,90.0,2,1,0,1,1,1,,,,1,false,+{red:0:23.0}+{amber:1:67.0}
089D3B649B,Java-1.8_JUnit,Tennis,1,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/08/9D3B649B/gorilla/,2014-03-14 17:27:09 -0700,2889.0,12,3,7,2,309,521,211,1.000000,1.000000,1,false,+{red:0:7.0}+{amber:178:102.0}+{green:171:60.0}~{green:2:724.0}~{green:4:409.0}~{amber:38:1139.0}~{green:38:17.0}~{green:26:17.0}~{green:7:171.0}~{red:19:137.0}~{green:19:77.0}~{red:19:29.0}
0904476EE4,Java-1.8_JUnit,100_doors,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/09/04476EE4/moose/,2013-11-13 13:44:58 -0800,5935.0,13,2,8,3,15,73,10,1.000000,1.000000,1,true,+{red:0:10.0}+{amber:29:606.0}+{amber:2:14.0}+{red:2:15.0}+{green:4:15.0}~{green:10:178.0}~{amber:8:225.0}~{green:2:20.0}~{green:2:52.0}~{green:14:1200}~{green:0:1200}~{green:0:1200}~{green:0:1200}
094AD72B3E,Java-1.8_JUnit,Fizz_Buzz,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/09/4AD72B3E/moose/,2013-09-04 00:15:28 -0700,1712.0,19,4,9,6,42,78,30,0.833333,0.750000,4,true,+{red:0:9.0}+{amber:8:162.0}+{green:2:20.0}+{red:7:101.0}+{amber:5:196.0}+{green:1:36.0}~{green:8:83.0}+{red:5:92.0}+{amber:2:13.0}+{green:2:11.0}~{green:5:72.0}~{amber:2:35.0}~{amber:2:75.0}~{green:2:70.0}~{green:0:10.0}+{red:6:121.0}+{green:4:37.0}~{amber:2:522.0}~{green:15:47.0}
0968A2C9C6,Java-1.8_JUnit,Bowling_Game,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/09/68A2C9C6/alligator/,2014-06-27 13:58:55 -0700,43.0,2,2,0,0,15,0,10,1.000000,1.000000,0,false,~{red:0:14.0}~{red:0:29.0}
099E4C389C,Java-1.8_JUnit,100_doors,3,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/09/9E4C389C/snake/,2014-08-09 17:50:48 -0700,2675.0,27,4,6,17,81,160,55,,,3,false,+{red:0:7.0}+{red:6:84.0}+{amber:14:150.0}+{green:6:33.0}~{amber:9:114.0}~{green:3:73.0}+{amber:9:74.0}+{amber:3:87.0}+{red:6:84.0}+{green:2:44.0}~{amber:13:322.0}~{amber:15:597.0}~{amber:4:18.0}~{green:2:58.0}~{amber:21:242.0}~{amber:7:61.0}~{green:3:33.0}+{amber:3:44.0}+{amber:2:8.0}+{amber:2:49.0}+{red:2:39.0}+{amber:3:60.0}+{green:2:12.0}~{amber:17:293.0}~{amber:2:11.0}~{amber:2:63.0}~{amber:2:15.0}
09C73253D7,Java-1.8_JUnit,Bowling_Game,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/09/C73253D7/buffalo/,2013-05-31 09:42:39 -0700,1085.0,9,3,2,4,24,33,15,,,1,false,+{red:0:12.0}+{amber:2:442.0}+{red:2:22.0}+{red:2:56.0}+{green:7:89.0}~{amber:6:128.0}~{amber:2:42.0}~{green:4:43.0}~{amber:8:251.0}
09E90CD678,Java-1.8_JUnit,Bowling_Game,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/09/E90CD678/buffalo/,2014-06-05 21:47:35 -0700,1731.0,11,1,6,4,27,47,18,1.000000,1.000000,1,true,+{red:0:33.0}+{amber:10:1200}+{green:6:35.0}~{amber:1:110.0}~{green:4:34.0}~{amber:7:108.0}~{amber:4:65.0}~{green:2:14.0}~{green:8:87.0}~{green:1:33.0}~{green:4:12.0}
0A02F5D46A,Python-unittest,Fizz_Buzz,1,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/0A/02F5D46A/koala/,2013-12-29 11:59:05 -0800,732.0,7,1,1,5,35,62,,,,0,false,~{red:0:10.0}~{green:9:299.0}~{amber:4:149.0}~{amber:0:122.0}~{amber:2:35.0}~{amber:43:75.0}~{amber:4:42.0}
0A0D302A01,Java-1.8_JUnit,Fizz_Buzz,3,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/0A/0D302A01/cheetah/,2013-11-05 06:42:46 -0800,2689.0,13,5,7,1,15,127,10,1.000000,1.000000,3,true,+{red:0:17.0}+{green:20:256.0}+{amber:6:69.0}+{red:4:43.0}+{green:7:258.0}~{green:9:140.0}~{green:9:79.0}~{green:17:350.0}+{red:6:34.0}+{red:21:66.0}+{red:2:153.0}+{green:7:24.0}~{green:19:1200}
0A1C576A2A,Python-unittest,Fizz_Buzz,1,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/0A/1C576A2A/raccoon/,2012-12-03 08:36:00 -0800,1736.0,21,5,10,6,16,58,3,,0.062,0,false,~{green:13:95.0}~{amber:1:20.0}~{amber:4:21.0}~{red:1:12.0}~{green:2:11.0}~{green:1:12.0}~{red:1:18.0}~{amber:5:34.0}~{green:2:10.0}~{green:1:20.0}~{red:1:17.0}~{red:2:13.0}~{green:2:8.0}~{red:1:53.0}~{green:4:63.0}~{green:1:25.0}~{amber:1:15.0}~{green:2:6.0}~{green:1:14.0}~{amber:12:69.0}~{amber:0:1200}
0A22FC037F,Java-1.8_JUnit,Fizz_Buzz,7,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/0A/22FC037F/alligator/,2014-07-07 14:19:56 -0700,1396.0,16,5,7,4,43,69,29,1.000000,0.800000,4,true,+{red:0:241.0}+{amber:18:200.0}+{red:2:30.0}+{green:2:19.0}~{green:2:42.0}~{green:5:51.0}+{red:2:27.0}+{amber:5:89.0}+{green:2:61.0}+{red:7:67.0}+{green:4:87.0}+{red:6:129.0}+{amber:2:48.0}+{amber:2:18.0}+{green:2:35.0}~{green:8:252.0}
0A22FC037F,Java-1.8_JUnit,Fizz_Buzz,7,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/0A/22FC037F/buffalo/,2014-07-07 14:19:56 -0700,1802.0,14,5,6,3,74,143,41,,,4,false,+{red:0:100.0}+{amber:8:167.0}+{amber:12:92.0}+{red:2:25.0}+{green:2:19.0}+{red:8:82.0}+{green:12:92.0}+{red:12:87.0}+{green:8:60.0}+{red:14:241.0}+{green:4:65.0}~{green:10:244.0}~{green:0:20.0}~{amber:51:508.0}
