KataID|Language|KataName|NumParticipants|Animal|Path|StartDate|secsInKata|TotalLights|RedLights|GreenLights|AmberLights|SLOC|EditedLines|TotalTests|CCNum|BranchCoverage|StatementCoverage|NumCycles|EndsInGreen|LightData|JsonCycles|TDDScore
00E6723CBC|Java-1.8_JUnit|Anagrams|16|raccoon|/Users/hughryan/Developer/cyberdojo/katas/00/E6723CBC/raccoon/|2014-05-02 15:56:05 -0700|2265.0|4|1|3|0|24|126|1|NA|1.000000|1.000000|1|true|+{red:0:0}+{green:54:779.0}~{green:70:391.0}~{green:2:1095.0}|[{"lights":[{"color":"red","edits":0,"time":0},{"color":"green","edits":54,"time":779.0}],"totalEdits":54,"totalTime":779.0}]|77.1351230425056
00E6723CBC|Java-1.8_JUnit|Anagrams|16|wolf|/Users/hughryan/Developer/cyberdojo/katas/00/E6723CBC/wolf/|2014-05-02 15:56:05 -0700|186.0|2|1|1|0|10|2|1|NA|1.000000|1.000000|0|true|~{red:0:26.0}~{green:2:160.0}|[]|40.0
00E6723CBC|Java-1.8_JUnit|Anagrams|16|snake|/Users/hughryan/Developer/cyberdojo/katas/00/E6723CBC/snake/|2014-05-02 15:56:05 -0700|3024.0|33|5|6|22|48|209|3|NA|0.000000|0.600000|2|true|+{red:0:56.0}+{amber:4:130.0}+{red:2:21.0}+{green:2:12.0}~{amber:33:0}~{amber:2:31.0}~{amber:2:14.0}~{amber:1:33.0}~{amber:2:26.0}~{amber:2:26.0}~{green:2:20.0}~{green:2:77.0}~{amber:15:116.0}~{green:6:14.0}~{amber:22:734.0}~{green:2:10.0}+{red:12:520.0}+{amber:25:0}+{amber:2:20.0}+{amber:2:14.0}+{amber:2:26.0}+{amber:3:17.0}+{amber:5:82.0}+{amber:2:19.0}+{amber:2:21.0}+{amber:0:11.0}+{amber:4:73.0}+{amber:5:152.0}+{red:2:19.0}+{amber:2:45.0}+{red:2:9.0}+{amber:32:557.0}+{green:8:119.0}|[{"lights":[{"color":"red","edits":0,"time":56.0},{"color":"amber","edits":4,"time":130.0},{"color":"red","edits":2,"time":21.0},{"color":"green","edits":2,"time":12.0}],"totalEdits":8,"totalTime":219.0},{"lights":[{"color":"red","edits":12,"time":520.0},{"color":"amber","edits":25,"time":0},{"color":"amber","edits":2,"time":20.0},{"color":"amber","edits":2,"time":14.0},{"color":"amber","edits":2,"time":26.0},{"color":"amber","edits":3,"time":17.0},{"color":"amber","edits":5,"time":82.0},{"color":"amber","edits":2,"time":19.0},{"color":"amber","edits":2,"time":21.0},{"color":"amber","edits":0,"time":11.0},{"color":"amber","edits":4,"time":73.0},{"color":"amber","edits":5,"time":152.0},{"color":"red","edits":2,"time":19.0},{"color":"amber","edits":2,"time":45.0},{"color":"red","edits":2,"time":9.0},{"color":"amber","edits":32,"time":557.0},{"color":"green","edits":8,"time":119.0}],"totalEdits":110,"totalTime":1704.0}]|54.97152496626181
013C966451|Java-1.8_JUnit|Harry_Potter|1|lion|/Users/hughryan/Developer/cyberdojo/katas/01/3C966451/lion/|2014-03-02 20:29:08 -0800|44.0|3|1|2|0|11|3|1|NA|1.000000|1.000000|1|true|+{red:0:7.0}+{green:2:11.0}~{green:1:26.0}|[{"lights":[{"color":"red","edits":0,"time":7.0},{"color":"green","edits":2,"time":11.0}],"totalEdits":2,"totalTime":18.0}]|99.98441558441557
018947DDF5|Python-unittest|Fizz_Buzz|1|cheetah|/Users/hughryan/Developer/cyberdojo/katas/01/8947DDF5/cheetah/|2013-01-09 21:45:50 -0800|1429.0|19|5|10|4|32|70|4|7|NA|1.0|5|true|+{red:0:35.0}+{amber:6:92.0}+{amber:0:3.0}+{green:2:28.0}+{red:1:132.0}+{green:2:21.0}~{amber:16:371.0}~{green:2:12.0}+{red:4:95.0}+{green:2:76.0}~{green:2:38.0}+{red:5:60.0}+{green:3:47.0}~{green:0:2.0}+{red:6:66.0}+{green:3:45.0}~{green:0:0}~{amber:12:210.0}~{green:4:96.0}|[{"lights":[{"color":"red","edits":0,"time":35.0},{"color":"amber","edits":6,"time":92.0},{"color":"amber","edits":0,"time":3.0},{"color":"green","edits":2,"time":28.0}],"totalEdits":8,"totalTime":158.0},{"lights":[{"color":"red","edits":1,"time":132.0},{"color":"green","edits":2,"time":21.0}],"totalEdits":3,"totalTime":153.0},{"lights":[{"color":"red","edits":4,"time":95.0},{"color":"green","edits":2,"time":76.0}],"totalEdits":6,"totalTime":171.0},{"lights":[{"color":"red","edits":5,"time":60.0},{"color":"green","edits":3,"time":47.0}],"totalEdits":8,"totalTime":107.0},{"lights":[{"color":"red","edits":6,"time":66.0},{"color":"green","edits":3,"time":45.0}],"totalEdits":9,"totalTime":111.0}]|48.04558248631744
01B08C5DF1|Java-1.8_JUnit|Fizz_Buzz|8|deer|/Users/hughryan/Developer/cyberdojo/katas/01/B08C5DF1/deer/|2014-07-07 10:23:18 -0700|1467.0|6|1|2|3|28|51|4|NA|1.000000|0.800000|1|true|+{red:0:46.0}+{amber:41:1003.0}+{amber:2:33.0}+{green:2:59.0}~{amber:4:270.0}~{green:2:56.0}|[{"lights":[{"color":"red","edits":0,"time":46.0},{"color":"amber","edits":41,"time":1003.0},{"color":"amber","edits":2,"time":33.0},{"color":"green","edits":2,"time":59.0}],"totalEdits":45,"totalTime":1141.0}]|78.76039367730391
01B08C5DF1|Java-1.8_JUnit|Fizz_Buzz|8|buffalo|/Users/hughryan/Developer/cyberdojo/katas/01/B08C5DF1/buffalo/|2014-07-07 10:23:18 -0700|1367.0|5|1|3|1|65|103|5|NA|1.000000|1.000000|1|true|+{red:0:116.0}+{amber:87:949.0}+{green:4:69.0}~{green:9:168.0}~{green:3:65.0}|[{"lights":[{"color":"red","edits":0,"time":116.0},{"color":"amber","edits":87,"time":949.0},{"color":"green","edits":4,"time":69.0}],"totalEdits":91,"totalTime":1134.0}]|114.81799666302284
01B08C5DF1|Java-1.8_JUnit|Fizz_Buzz|8|frog|/Users/hughryan/Developer/cyberdojo/katas/01/B08C5DF1/frog/|2014-07-07 10:23:18 -0700|1613.0|14|3|4|7|32|303|1|NA|1.000000|0.600000|1|true|+{red:0:361.0}+{amber:2:218.0}+{amber:4:51.0}+{red:4:23.0}+{amber:28:290.0}+{amber:2:15.0}+{red:12:36.0}+{amber:101:170.0}+{amber:130:258.0}+{amber:2:36.0}+{green:2:15.0}~{green:4:50.0}~{green:4:24.0}~{green:8:66.0}|[{"lights":[{"color":"red","edits":0,"time":361.0},{"color":"amber","edits":2,"time":218.0},{"color":"amber","edits":4,"time":51.0},{"color":"red","edits":4,"time":23.0},{"color":"amber","edits":28,"time":290.0},{"color":"amber","edits":2,"time":15.0},{"color":"red","edits":12,"time":36.0},{"color":"amber","edits":101,"time":170.0},{"color":"amber","edits":130,"time":258.0},{"color":"amber","edits":2,"time":36.0},{"color":"green","edits":2,"time":15.0}],"totalEdits":287,"totalTime":1473.0}]|105.4790271636134
01B08C5DF1|Java-1.8_JUnit|Fizz_Buzz|8|zebra|/Users/hughryan/Developer/cyberdojo/katas/01/B08C5DF1/zebra/|2014-07-07 10:23:18 -0700|1379.0|14|3|7|4|40|94|6|NA|1.000000|0.833333|3|true|+{red:0:95.0}+{green:2:53.0}~{amber:21:431.0}~{amber:4:65.0}~{amber:2:48.0}~{amber:9:77.0}~{green:2:19.0}~{green:9:167.0}+{red:7:71.0}+{green:4:44.0}+{red:15:78.0}+{green:5:125.0}~{green:7:55.0}~{green:7:51.0}|[{"lights":[{"color":"red","edits":0,"time":95.0},{"color":"green","edits":2,"time":53.0}],"totalEdits":2,"totalTime":148.0},{"lights":[{"color":"red","edits":7,"time":71.0},{"color":"green","edits":4,"time":44.0}],"totalEdits":11,"totalTime":115.0},{"lights":[{"color":"red","edits":15,"time":78.0},{"color":"green","edits":5,"time":125.0}],"totalEdits":20,"totalTime":203.0}]|33.32975800879234
01B08C5DF1|Java-1.8_JUnit|Fizz_Buzz|8|lion|/Users/hughryan/Developer/cyberdojo/katas/01/B08C5DF1/lion/|2014-07-07 10:23:18 -0700|1382.0|13|3|5|5|59|154|4|NA|1.000000|1.000000|1|true|+{red:0:25.0}+{amber:59:729.0}+{amber:14:46.0}+{amber:9:49.0}+{amber:2:21.0}+{red:2:22.0}+{green:27:108.0}~{red:12:51.0}~{green:16:63.0}~{amber:6:154.0}~{green:2:13.0}~{green:4:45.0}~{green:1:56.0}|[{"lights":[{"color":"red","edits":0,"time":25.0},{"color":"amber","edits":59,"time":729.0},{"color":"amber","edits":14,"time":46.0},{"color":"amber","edits":9,"time":49.0},{"color":"amber","edits":2,"time":21.0},{"color":"red","edits":2,"time":22.0},{"color":"green","edits":27,"time":108.0}],"totalEdits":113,"totalTime":1000.0}]|104.8878547788587
01B08C5DF1|Java-1.8_JUnit|Fizz_Buzz|8|hippo|/Users/hughryan/Developer/cyberdojo/katas/01/B08C5DF1/hippo/|2014-07-07 10:23:18 -0700|2077.0|12|3|5|4|32|156|4|NA|1.000000|1.000000|3|true|+{red:0:95.0}+{amber:25:600.0}+{green:2:23.0}~{green:30:103.0}+{amber:37:679.0}+{amber:4:52.0}+{amber:16:49.0}+{red:4:0}+{green:2:34.0}+{red:22:347.0}+{green:2:16.0}~{green:12:79.0}|[{"lights":[{"color":"red","edits":0,"time":95.0},{"color":"amber","edits":25,"time":600.0},{"color":"green","edits":2,"time":23.0}],"totalEdits":27,"totalTime":718.0},{"lights":[{"color":"amber","edits":37,"time":679.0},{"color":"amber","edits":4,"time":52.0},{"color":"amber","edits":16,"time":49.0},{"color":"red","edits":4,"time":0},{"color":"green","edits":2,"time":34.0}],"totalEdits":63,"totalTime":814.0},{"lights":[{"color":"red","edits":22,"time":347.0},{"color":"green","edits":2,"time":16.0}],"totalEdits":24,"totalTime":363.0}]|52.139221607112894
01D393089D|Java-1.8_JUnit|Number_Names|2|alligator|/Users/hughryan/Developer/cyberdojo/katas/01/D393089D/alligator/|2014-08-13 11:00:02 -0700|7465.0|72|35|23|14|92|368|13|NA|0.718750|0.720000|6|true|+{red:0:6.0}+{red:13:129.0}+{green:2:16.0}~{green:8:59.0}~{amber:12:96.0}~{green:2:43.0}+{red:7:195.0}+{red:0:92.0}+{red:2:18.0}+{red:2:13.0}+{amber:4:373.0}+{amber:4:32.0}+{amber:4:0}+{red:2:58.0}+{amber:9:273.0}+{red:1:21.0}+{red:2:17.0}+{red:2:42.0}+{red:4:160.0}+{red:6:65.0}+{amber:4:70.0}+{amber:2:31.0}+{green:2:19.0}+{red:9:124.0}+{red:2:21.0}+{red:4:91.0}+{green:2:15.0}~{green:7:89.0}+{red:7:38.0}+{amber:6:0}+{amber:8:152.0}+{red:2:13.0}+{red:8:583.0}+{red:2:41.0}+{red:2:26.0}+{green:2:19.0}~{green:6:51.0}+{red:7:47.0}+{amber:6:179.0}+{amber:2:18.0}+{green:2:20.0}~{green:13:54.0}~{green:6:430.0}~{green:6:48.0}~{amber:8:399.0}~{green:8:50.0}+{amber:24:253.0}+{red:2:38.0}+{red:4:31.0}+{red:2:33.0}+{red:2:29.0}+{red:2:22.0}+{red:4:150.0}+{red:2:132.0}+{red:13:74.0}+{red:9:134.0}+{red:2:33.0}+{amber:29:229.0}+{red:9:85.0}+{red:2:28.0}+{red:2:63.0}+{green:5:178.0}~{green:6:41.0}~{green:2:52.0}~{green:0:344.0}~{red:12:160.0}~{green:11:28.0}~{green:0:162.0}~{green:0:167.0}~{green:0:499.0}~{green:0:40.0}~{green:5:124.0}|[{"lights":[{"color":"red","edits":0,"time":6.0},{"color":"red","edits":13,"time":129.0},{"color":"green","edits":2,"time":16.0}],"totalEdits":15,"totalTime":151.0},{"lights":[{"color":"red","edits":7,"time":195.0},{"color":"red","edits":0,"time":92.0},{"color":"red","edits":2,"time":18.0},{"color":"red","edits":2,"time":13.0},{"color":"amber","edits":4,"time":373.0},{"color":"amber","edits":4,"time":32.0},{"color":"amber","edits":4,"time":0},{"color":"red","edits":2,"time":58.0},{"color":"amber","edits":9,"time":273.0},{"color":"red","edits":1,"time":21.0},{"color":"red","edits":2,"time":17.0},{"color":"red","edits":2,"time":42.0},{"color":"red","edits":4,"time":160.0},{"color":"red","edits":6,"time":65.0},{"color":"amber","edits":4,"time":70.0},{"color":"amber","edits":2,"time":31.0},{"color":"green","edits":2,"time":19.0}],"totalEdits":57,"totalTime":1479.0},{"lights":[{"color":"red","edits":9,"time":124.0},{"color":"red","edits":2,"time":21.0},{"color":"red","edits":4,"time":91.0},{"color":"green","edits":2,"time":15.0}],"totalEdits":17,"totalTime":251.0},{"lights":[{"color":"red","edits":7,"time":38.0},{"color":"amber","edits":6,"time":0},{"color":"amber","edits":8,"time":152.0},{"color":"red","edits":2,"time":13.0},{"color":"red","edits":8,"time":583.0},{"color":"red","edits":2,"time":41.0},{"color":"red","edits":2,"time":26.0},{"color":"green","edits":2,"time":19.0}],"totalEdits":37,"totalTime":872.0},{"lights":[{"color":"red","edits":7,"time":47.0},{"color":"amber","edits":6,"time":179.0},{"color":"amber","edits":2,"time":18.0},{"color":"green","edits":2,"time":20.0}],"totalEdits":17,"totalTime":264.0},{"lights":[{"color":"amber","edits":24,"time":253.0},{"color":"red","edits":2,"time":38.0},{"color":"red","edits":4,"time":31.0},{"color":"red","edits":2,"time":33.0},{"color":"red","edits":2,"time":29.0},{"color":"red","edits":2,"time":22.0},{"color":"red","edits":4,"time":150.0},{"color":"red","edits":2,"time":132.0},{"color":"red","edits":13,"time":74.0},{"color":"red","edits":9,"time":134.0},{"color":"red","edits":2,"time":33.0},{"color":"amber","edits":29,"time":229.0},{"color":"red","edits":9,"time":85.0},{"color":"red","edits":2,"time":28.0},{"color":"red","edits":2,"time":63.0},{"color":"green","edits":5,"time":178.0}],"totalEdits":113,"totalTime":1512.0}]|40.27677479036734
0270CDBB71|Java-1.8_JUnit|Haiku_Review|1|cheetah|/Users/hughryan/Developer/cyberdojo/katas/02/70CDBB71/cheetah/|2014-06-05 00:59:43 -0700|53.0|3|2|1|0|10|4|1|NA|1.000000|1.000000|1|true|+{red:0:11.0}+{red:2:29.0}+{green:2:13.0}|[{"lights":[{"color":"red","edits":0,"time":11.0},{"color":"red","edits":2,"time":29.0},{"color":"green","edits":2,"time":13.0}],"totalEdits":4,"totalTime":53.0}]|82.28695652173913
0287D31E75|Java-1.8_JUnit|Bowling_Game|1|deer|/Users/hughryan/Developer/cyberdojo/katas/02/87D31E75/deer/|2013-11-20 15:29:25 -0800|1327.0|15|4|5|6|23|188|5|NA|1.000000|1.000000|3|true|+{red:0:17.0}+{amber:44:340.0}+{amber:8:26.0}+{amber:6:15.0}+{red:2:29.0}+{green:6:32.0}+{red:21:390.0}+{amber:4:74.0}+{green:4:30.0}~{amber:7:78.0}~{green:7:42.0}+{amber:16:9.0}+{red:16:7.0}+{green:41:8.0}~{green:6:230.0}|[{"lights":[{"color":"red","edits":0,"time":17.0},{"color":"amber","edits":44,"time":340.0},{"color":"amber","edits":8,"time":26.0},{"color":"amber","edits":6,"time":15.0},{"color":"red","edits":2,"time":29.0},{"color":"green","edits":6,"time":32.0}],"totalEdits":66,"totalTime":459.0},{"lights":[{"color":"red","edits":21,"time":390.0},{"color":"amber","edits":4,"time":74.0},{"color":"green","edits":4,"time":30.0}],"totalEdits":29,"totalTime":494.0},{"lights":[{"color":"amber","edits":16,"time":9.0},{"color":"red","edits":16,"time":7.0},{"color":"green","edits":41,"time":8.0}],"totalEdits":73,"totalTime":24.0}]|45.22035077853152
0282DCAE65|Python-unittest|Fizz_Buzz|1|wolf|/Users/hughryan/Developer/cyberdojo/katas/02/82DCAE65/wolf/|2014-05-25 07:38:36 -0700|46.0|2|2|0|0|29|0|1|3|NA|1.0|0|false|~{red:0:31.0}~{red:0:15.0}|[]|40.0
02ADA8CEA0|Java-1.8_JUnit|Leap_Years|1|hippo|/Users/hughryan/Developer/cyberdojo/katas/02/ADA8CEA0/hippo/|2013-10-17 07:17:43 -0700|659.0|4|1|2|1|10|18|1|NA|0.500000|1.000000|1|true|+{red:0:22.0}+{amber:8:526.0}+{green:6:69.0}~{green:4:42.0}|[{"lights":[{"color":"red","edits":0,"time":22.0},{"color":"amber","edits":8,"time":526.0},{"color":"green","edits":6,"time":69.0}],"totalEdits":14,"totalTime":617.0}]|54.353895071542134
02C91049B4|Java-1.8_JUnit|100_doors|1|panda|/Users/hughryan/Developer/cyberdojo/katas/02/C91049B4/panda/|2012-12-06 06:01:19 -0800|823.0|9|0|3|6|30|75|2|NA|1.000000|1.000000|0|true|~{green:32:0}~{amber:19:394.0}~{amber:3:86.0}~{amber:2:27.0}~{amber:1:80.0}~{amber:3:34.0}~{amber:4:34.0}~{green:2:43.0}~{green:9:125.0}|[]|40.0
02C3D09368|Python-unittest|Anagrams|1|snake|/Users/hughryan/Developer/cyberdojo/katas/02/C3D09368/snake/|2013-09-06 05:47:48 -0700|1234.0|29|13|8|8|41|125|7|6|NA|1.0|4|true|+{red:0:10.0}+{amber:7:56.0}+{green:6:24.0}+{red:3:20.0}+{green:2:8.0}~{amber:3:76.0}~{amber:3:18.0}~{green:6:25.0}+{red:3:26.0}+{amber:4:61.0}+{amber:2:30.0}+{green:5:33.0}~{green:3:27.0}+{red:6:27.0}+{amber:13:235.0}+{red:11:24.0}+{red:2:31.0}+{red:2:45.0}+{red:7:60.0}+{red:1:76.0}+{red:2:18.0}+{red:3:37.0}+{amber:3:62.0}+{green:2:8.0}~{red:7:80.0}~{amber:10:61.0}~{red:4:13.0}~{green:2:28.0}~{green:3:15.0}|[{"lights":[{"color":"red","edits":0,"time":10.0},{"color":"amber","edits":7,"time":56.0},{"color":"green","edits":6,"time":24.0}],"totalEdits":13,"totalTime":90.0},{"lights":[{"color":"red","edits":3,"time":20.0},{"color":"green","edits":2,"time":8.0}],"totalEdits":5,"totalTime":28.0},{"lights":[{"color":"red","edits":3,"time":26.0},{"color":"amber","edits":4,"time":61.0},{"color":"amber","edits":2,"time":30.0},{"color":"green","edits":5,"time":33.0}],"totalEdits":14,"totalTime":150.0},{"lights":[{"color":"red","edits":6,"time":27.0},{"color":"amber","edits":13,"time":235.0},{"color":"red","edits":11,"time":24.0},{"color":"red","edits":2,"time":31.0},{"color":"red","edits":2,"time":45.0},{"color":"red","edits":7,"time":60.0},{"color":"red","edits":1,"time":76.0},{"color":"red","edits":2,"time":18.0},{"color":"red","edits":3,"time":37.0},{"color":"amber","edits":3,"time":62.0},{"color":"green","edits":2,"time":8.0}],"totalEdits":52,"totalTime":623.0}]|40.5995205149538
0356D887FC|Java-1.8_JUnit|100_doors|1|raccoon|/Users/hughryan/Developer/cyberdojo/katas/03/56D887FC/raccoon/|2014-02-06 02:08:14 -0800|1189.0|9|2|3|4|21|106|3|NA|1.000000|0.000000|1|true|+{red:0:8.0}+{amber:28:366.0}+{amber:2:16.0}+{amber:2:19.0}+{red:5:125.0}+{green:7:10.0}~{green:16:113.0}~{amber:42:516.0}~{green:4:16.0}|[{"lights":[{"color":"red","edits":0,"time":8.0},{"color":"amber","edits":28,"time":366.0},{"color":"amber","edits":2,"time":16.0},{"color":"amber","edits":2,"time":19.0},{"color":"red","edits":5,"time":125.0},{"color":"green","edits":7,"time":10.0}],"totalEdits":44,"totalTime":544.0}]|52.90816385225359
033EF13E66|Java-1.8_JUnit|Mine_Field|1|lion|/Users/hughryan/Developer/cyberdojo/katas/03/3EF13E66/lion/|2014-01-17 13:14:02 -0800|2548.0|19|2|3|14|57|156|1|NA|1.000000|1.000000|1|true|+{red:0:19.0}+{amber:6:459.0}+{amber:2:50.0}+{red:4:40.0}+{amber:11:112.0}+{amber:2:36.0}+{green:4:78.0}~{amber:20:643.0}~{amber:2:18.0}~{amber:2:69.0}~{amber:4:151.0}~{amber:4:30.0}~{green:4:524.0}~{amber:70:0}~{amber:2:24.0}~{amber:9:90.0}~{amber:3:79.0}~{amber:1:92.0}~{green:6:34.0}|[{"lights":[{"color":"red","edits":0,"time":19.0},{"color":"amber","edits":6,"time":459.0},{"color":"amber","edits":2,"time":50.0},{"color":"red","edits":4,"time":40.0},{"color":"amber","edits":11,"time":112.0},{"color":"amber","edits":2,"time":36.0},{"color":"green","edits":4,"time":78.0}],"totalEdits":29,"totalTime":794.0}]|85.03477558073102
033727A73B|Python-unittest|Anagrams|3|zebra|/Users/hughryan/Developer/cyberdojo/katas/03/3727A73B/zebra/|2014-02-23 23:35:01 -0800|1465.0|3|1|0|2|29|4|1|3|NA|0.667|0|false|~{red:0:669.0}~{amber:2:759.0}~{amber:2:37.0}|[]|33.34
033727A73B|Python-unittest|Anagrams|3|koala|/Users/hughryan/Developer/cyberdojo/katas/03/3727A73B/koala/|2014-02-23 23:35:01 -0800|188.0|3|2|0|1|29|4|1|3|NA|1.0|0|false|~{red:0:18.0}~{amber:2:143.0}~{red:2:27.0}|[]|40.0
03589C74D6|Java-1.8_JUnit|ISBN|2|snake|/Users/hughryan/Developer/cyberdojo/katas/03/589C74D6/snake/|2014-08-09 19:25:53 -0700|1577.0|16|8|5|3|20|56|3|NA|1.000000|1.000000|3|false|+{red:0:11.0}+{green:2:217.0}~{amber:15:404.0}~{green:4:46.0}+{red:1:76.0}+{red:2:81.0}+{red:2:37.0}+{red:2:38.0}+{green:2:10.0}+{red:6:76.0}+{green:2:29.0}~{amber:6:65.0}~{red:0:100.0}~{green:4:64.0}~{amber:6:200.0}~{red:2:123.0}|[{"lights":[{"color":"red","edits":0,"time":11.0},{"color":"green","edits":2,"time":217.0}],"totalEdits":2,"totalTime":228.0},{"lights":[{"color":"red","edits":1,"time":76.0},{"color":"red","edits":2,"time":81.0},{"color":"red","edits":2,"time":37.0},{"color":"red","edits":2,"time":38.0},{"color":"green","edits":2,"time":10.0}],"totalEdits":9,"totalTime":242.0},{"lights":[{"color":"red","edits":6,"time":76.0},{"color":"green","edits":2,"time":29.0}],"totalEdits":8,"totalTime":105.0}]|50.47715758798474
03B351E985|Java-1.8_JUnit|Calc_Stats|6|raccoon|/Users/hughryan/Developer/cyberdojo/katas/03/B351E985/raccoon/|2014-06-12 01:32:39 -0700|855.0|2|1|1|0|10|2|1|NA|1.000000|1.000000|1|true|+{red:0:741.0}+{green:2:114.0}|[{"lights":[{"color":"red","edits":0,"time":741.0},{"color":"green","edits":2,"time":114.0}],"totalEdits":2,"totalTime":855.0}]|57.32727272727273
03B4F295D1|Java-1.8_JUnit|Print_Diamond|1|lion|/Users/hughryan/Developer/cyberdojo/katas/03/B4F295D1/lion/|2014-01-15 18:14:20 -0800|2198.0|12|4|0|8|42|138|1|NA|0.833333|0.875000|0|false|~{red:0:18.0}~{amber:39:878.0}~{amber:2:13.0}~{amber:10:49.0}~{amber:6:92.0}~{amber:2:33.0}~{red:1:30.0}~{amber:59:0}~{amber:8:35.0}~{amber:6:51.0}~{red:2:50.0}~{red:3:949.0}|[]|37.5
03DFEFE983|Java-1.8_JUnit|Fizz_Buzz|4|alligator|/Users/hughryan/Developer/cyberdojo/katas/03/DFEFE983/alligator/|2014-02-14 21:01:53 -0800|5.0|2|2|0|0|10|0|1|NA|1.000000|1.000000|0|false|~{red:0:0}~{red:0:5.0}|[]|40.0
03DFEFE983|Java-1.8_JUnit|Fizz_Buzz|4|frog|/Users/hughryan/Developer/cyberdojo/katas/03/DFEFE983/frog/|2014-02-14 21:01:53 -0800|242.0|3|3|0|0|10|0|1|NA|1.000000|1.000000|0|false|~{red:0:54.0}~{red:0:20.0}~{red:0:168.0}|[]|40.0
03DFEFE983|Java-1.8_JUnit|Fizz_Buzz|4|lion|/Users/hughryan/Developer/cyberdojo/katas/03/DFEFE983/lion/|2014-02-14 21:01:53 -0800|21.0|2|2|0|0|10|0|1|NA|1.000000|1.000000|0|false|~{red:0:7.0}~{red:0:14.0}|[]|40.0
03DFEFE983|Java-1.8_JUnit|Fizz_Buzz|4|raccoon|/Users/hughryan/Developer/cyberdojo/katas/03/DFEFE983/raccoon/|2014-02-14 21:01:53 -0800|120.0|2|2|0|0|10|0|1|NA|1.000000|1.000000|0|false|~{red:0:114.0}~{red:0:6.0}|[]|40.0
03F78B6619|Java-1.8_JUnit|Game_of_Life|1|wolf|/Users/hughryan/Developer/cyberdojo/katas/03/F78B6619/wolf/|2014-08-09 17:48:04 -0700|2546.0|32|7|10|15|66|190|9|NA|1.000000|1.000000|4|true|+{red:0:10.0}+{green:2:18.0}~{amber:11:112.0}~{amber:9:159.0}~{green:2:16.0}~{amber:8:67.0}~{amber:9:91.0}~{green:6:27.0}~{amber:9:152.0}~{amber:2:15.0}~{amber:0:28.0}~{amber:8:292.0}~{amber:2:25.0}~{amber:2:27.0}~{green:2:17.0}+{amber:13:287.0}+{red:2:32.0}+{amber:17:255.0}+{amber:2:19.0}+{red:2:22.0}+{red:0:46.0}+{green:2:36.0}+{red:8:40.0}+{green:2:73.0}+{red:8:136.0}+{amber:18:109.0}+{red:2:13.0}+{green:12:58.0}~{green:9:59.0}~{green:7:32.0}~{amber:10:185.0}~{green:4:88.0}|[{"lights":[{"color":"red","edits":0,"time":10.0},{"color":"green","edits":2,"time":18.0}],"totalEdits":2,"totalTime":28.0},{"lights":[{"color":"amber","edits":13,"time":287.0},{"color":"red","edits":2,"time":32.0},{"color":"amber","edits":17,"time":255.0},{"color":"amber","edits":2,"time":19.0},{"color":"red","edits":2,"time":22.0},{"color":"red","edits":0,"time":46.0},{"color":"green","edits":2,"time":36.0}],"totalEdits":38,"totalTime":697.0},{"lights":[{"color":"red","edits":8,"time":40.0},{"color":"green","edits":2,"time":73.0}],"totalEdits":10,"totalTime":113.0},{"lights":[{"color":"red","edits":8,"time":136.0},{"color":"amber","edits":18,"time":109.0},{"color":"red","edits":2,"time":13.0},{"color":"green","edits":12,"time":58.0}],"totalEdits":40,"totalTime":316.0}]|45.640797921506916
0409A493AC|Python-unittest|Mine_Field|1|moose|/Users/hughryan/Developer/cyberdojo/katas/04/09A493AC/moose/|2014-02-16 08:51:15 -0800|187.0|2|2|0|0|29|0|1|3|NA|1.0|0|false|~{red:0:43.0}~{red:0:144.0}|[]|40.0
041459C132|Python-unittest|Harry_Potter|1|zebra|/Users/hughryan/Developer/cyberdojo/katas/04/1459C132/zebra/|2013-11-07 18:25:59 -0800|614.0|6|1|3|2|29|31|3|5|NA|0.222|1|true|+{red:0:5.0}+{amber:5:119.0}+{amber:6:53.0}+{green:5:22.0}~{green:9:273.0}~{green:6:142.0}|[{"lights":[{"color":"red","edits":0,"time":5.0},{"color":"amber","edits":5,"time":119.0},{"color":"amber","edits":6,"time":53.0},{"color":"green","edits":5,"time":22.0}],"totalEdits":16,"totalTime":199.0}]|43.9087765706188
